Lesson,Exercise ID,Type,Order,Prompt HY,Prompt EN,Prompt RU
w2_l4,w2_l4_v0,multiple_choice,4,"Ընտրիր "կարագ"-ի թարգմանությունը","Choose the meaning of "butter"","Выбери перевод "масло""
w2_l4,w2_l4_v0_mc_answer,translate,5,"Թարգմանիր՝ "կարագ"","Translate: "կարագ"","Переведи: "կարագ""
w2_l4,w2_l4_v0_mc_prompt,translate,9,"Թարգմանիր՝ "կաթ"","Translate: "կաթ"","Переведи: "կաթ""
w2_l4,w2_l4_v0_tr_answer,multiple_choice,10,"Ընտրիր "մածուն"-ի թարգմանությունը","Choose the meaning of "yogurt"","Выбери перевод "мацун""
w2_l4,w2_l4_v0_tr_prompt,multiple_choice,14,"Ընտրիր "հավ"-ի թարգմանությունը","Choose the meaning of "chicken"","Выбери перевод "курица""
w2_l4,w2_l4_v1,translate,15,"Թարգմանիր՝ "հավ"","Translate: "հավ"","Переведи: "հավ""
w2_l4,w2_l4_v1_mc_answer,multiple_choice,16,"Ընտրիր "ձուկ"-ի թարգմանությունը","Choose the meaning of "fish"","Выбери перевод "рыба""
w2_l4,w2_l4_v1_mc_prompt,multiple_choice,20,"Ընտրիր "կարտոֆիլ"-ի թարգմանությունը","Choose the meaning of "potato"","Выбери перевод "картофель""
w2_l4,w2_l4_v1_tr_answer,translate,21,"Թարգմանիր՝ "կարտոֆիլ"","Translate: "կարտոֆիլ"","Переведи: "կարտոֆիլ""
w2_l4,w2_l4_v1_tr_prompt,translate,25,"Թարգմանիր՝ "վարունգ"","Translate: "վարունգ"","Переведи: "վարունգ""
w2_l4,w2_l4_v10,multiple_choice,26,"Ընտրիր "սոխ"-ի թարգմանությունը","Choose the meaning of "onion"","Выбери перевод "лук""
w2_l4,w2_l4_v10_mc_answer,translate,27,"Թարգմանիր՝ "սոխ"","Translate: "սոխ"","Переведи: "սոխ""
w2_l4,w2_l4_v10_mc_prompt,translate,31,"Թարգմանիր՝ "խնձոր"","Translate: "խնձոր"","Переведи: "խնձոր""
w2_l4,w2_l4_v10_tr_answer,multiple_choice,32,"Ընտրիր "բանան"-ի թարգմանությունը","Choose the meaning of "banana"","Выбери перевод "банан""
w2_l4,w2_l4_v10_tr_prompt,multiple_choice,36,"Ընտրիր "խաղող"-ի թարգմանությունը","Choose the meaning of "grape"","Выбери перевод "виноград""
w2_l4,w2_l4_v11,translate,37,"Թարգմանիր՝ "խաղող"","Translate: "խաղող"","Переведи: "խաղող""
w2_l4,w2_l4_v11_mc_answer,multiple_choice,38,"Ընտրիր "ձմերուկ"-ի թարգմանությունը","Choose the meaning of "watermelon"","Выбери перевод "арбуз""
w2_l4,w2_l4_v11_mc_prompt,multiple_choice,42,"Ընտրիր "պղպեղ"-ի թարգմանությունը","Choose the meaning of "pepper"","Выбери перевод "перец""
w2_l4,w2_l4_v11_tr_answer,translate,43,"Թարգմանիր՝ "պղպեղ"","Translate: "պղպեղ"","Переведи: "պղպեղ""
w2_l4,w2_l4_v11_tr_prompt,translate,47,"Թարգմանիր՝ "մեղր"","Translate: "մեղր"","Переведи: "մեղր""
w2_l4,w2_l4_v12,multiple_choice,48,"Ընտրիր "ապուր"-ի թարգմանությունը","Choose the meaning of "soup"","Выбери перевод "суп""
w2_l4,w2_l4_v12_mc_answer,translate,49,"Թարգմանիր՝ "ապուր"","Translate: "ապուր"","Переведи: "ապուր""
w2_l5,w2_l5_match_prompt,translate,3,"Թարգմանիր՝ "թեյ"","Translate: "թեյ"","Переведи: "թեյ""
w2_l5,w2_l5_v0,multiple_choice,4,"Ընտրիր "սուրճ"-ի թարգմանությունը","Choose the meaning of "coffee"","Выбери перевод "кофе""
w2_l5,w2_l5_v0_mc_answer,translate,5,"Թարգմանիր՝ "սուրճ"","Translate: "սուրճ"","Переведи: "սուրճ""
w2_l5,w2_l5_v0_mc_prompt,translate,9,"Թարգմանիր՝ "հյութ"","Translate: "հյութ"","Переведи: "հյութ""
w2_l5,w2_l5_v0_tr_answer,multiple_choice,10,"Ընտրիր "գարեջուր"-ի թարգմանությունը","Choose the meaning of "beer"","Выбери перевод "пиво""
w2_l5,w2_l5_v0_tr_prompt,multiple_choice,14,"Ընտրիր "կոնյակ"-ի թարգմանությունը","Choose the meaning of "cognac"","Выбери перевод "коньяк""
w2_l5,w2_l5_v1,translate,15,"Թարգմանիր՝ "կոնյակ"","Translate: "կոնյակ"","Переведи: "կոնյակ""
w2_l5,w2_l5_v1_mc_answer,multiple_choice,16,"Ընտրիր "օղի"-ի թարգմանությունը","Choose the meaning of "vodka"","Выбери перевод "водка""
w2_l5,w2_l5_v1_mc_prompt,multiple_choice,20,"Ընտրիր "կոկակոլա"-ի թարգմանությունը","Choose the meaning of "Coca-Cola"","Выбери перевод "кока-кола""
w2_l5,w2_l5_v1_tr_answer,translate,21,"Թարգմանիր՝ "կոկակոլա"","Translate: "կոկակոլա"","Переведи: "կոկակոլա""
w2_l5,w2_l5_v1_tr_prompt,translate,25,"Թարգմանիր՝ "տաք"","Translate: "տաք"","Переведи: "տաք""
w2_l5,w2_l5_v10,multiple_choice,26,"Ընտրիր "սառը"-ի թարգմանությունը","Choose the meaning of "cold"","Выбери перевод "холодный""
w2_l5,w2_l5_v10_mc_answer,translate,27,"Թարգմանիր՝ "սառը"","Translate: "սառը"","Переведи: "սառը""
w2_l5,w2_l5_v10_mc_prompt,translate,31,"Թարգմանիր՝ "դառը"","Translate: "դառը"","Переведи: "դառը""
w2_l5,w2_l5_v10_tr_answer,multiple_choice,32,"Ընտրիր "թթու"-ի թարգմանությունը","Choose the meaning of "sour"","Выбери перевод "кислый""
w2_l5,w2_l5_v10_tr_prompt,multiple_choice,36,"Ընտրիր "գավաթ"-ի թարգմանությունը","Choose the meaning of "mug"","Выбери перевод "кружка""
w2_l5,w2_l5_v11,translate,37,"Թարգմանիր՝ "գավաթ"","Translate: "գավաթ"","Переведи: "գավաթ""
w2_l5,w2_l5_v11_mc_answer,multiple_choice,38,"Ընտրիր "շիշ"-ի թարգմանությունը","Choose the meaning of "bottle"","Выбери перевод "бутылка""
w2_l5,w2_l5_v11_mc_prompt,multiple_choice,42,"Ընտրիր "խմել"-ի թարգմանությունը","Choose the meaning of "to drink"","Выбери перевод "пить""
w2_l5,w2_l5_v11_tr_answer,translate,43,"Թարգմանիր՝ "խմել"","Translate: "խմել"","Переведи: "խմել""
w2_l5,w2_l5_v11_tr_prompt,translate,47,"Թարգմանիր՝ "պատվիրել"","Translate: "պատվիրել"","Переведи: "պատվիրել""
w2_l5,w2_l5_v12,multiple_choice,48,"Ընտրիր "ծարավ"-ի թարգմանությունը","Choose the meaning of "thirsty"","Выбери перевод "жажда""
w2_l5,w2_l5_v12_mc_answer,translate,49,"Թարգմանիր՝ "ծարավ"","Translate: "ծարավ"","Переведи: "ծարավ""
w2_l6,w2_l6_match_prompt,translate,3,"Թարգմանիր՝ "սրճարան"","Translate: "սրճարան"","Переведи: "սրճարան""
w2_l6,w2_l6_v0,multiple_choice,4,"Ընտրիր "մատուցող"-ի թարգմանությունը","Choose the meaning of "waiter"","Выбери перевод "официант""
w2_l6,w2_l6_v0_mc_answer,translate,5,"Թարգմանիր՝ "մատուցող"","Translate: "մատուցող"","Переведи: "մատուցող""
w2_l6,w2_l6_v0_mc_prompt,translate,9,"Թարգմանիր՝ "պատվեր"","Translate: "պատվեր"","Переведи: "պատվեր""
w2_l6,w2_l6_v0_tr_answer,multiple_choice,10,"Ընտրիր "հաշիվ"-ի թարգմանությունը","Choose the meaning of "bill"","Выбери перевод "счёт""
w2_l6,w2_l6_v0_tr_prompt,multiple_choice,14,"Ընտրիր "սեղան"-ի թարգմանությունը","Choose the meaning of "table"","Выбери перевод "стол""
w2_l6,w2_l6_v1,translate,15,"Թարգմանիր՝ "սեղան"","Translate: "սեղան"","Переведи: "սեղան""
w2_l6,w2_l6_v1_mc_answer,multiple_choice,16,"Ընտրիր "ամրագրում"-ի թարգմանությունը","Choose the meaning of "reservation"","Выбери перевод "бронь""
w2_l6,w2_l6_v1_mc_prompt,multiple_choice,20,"Ընտրիր "աղցան"-ի թարգմանությունը","Choose the meaning of "salad"","Выбери перевод "салат""
w2_l6,w2_l6_v1_tr_answer,translate,21,"Թարգմանիր՝ "աղցան"","Translate: "աղցան"","Переведи: "աղցան""
w2_l6,w2_l6_v1_tr_prompt,translate,25,"Թարգմանիր՝ "գլխավոր ճաշատեսակ"","Translate: "գլխավոր ճաշատեսակ"","Переведи: "գլխավոր ճաշատեսակ""
w2_l6,w2_l6_v10,multiple_choice,26,"Ընտրիր "աղանդեր"-ի թարգմանությունը","Choose the meaning of "dessert"","Выбери перевод "десерт""
w2_l6,w2_l6_v10_mc_answer,translate,27,"Թարգմանիր՝ "աղանդեր"","Translate: "աղանդեր"","Переведи: "աղանդեր""
w2_l6,w2_l6_v10_mc_prompt,translate,31,"Թարգմանիր՝ "տորթ"","Translate: "տորթ"","Переведи: "տորթ""
w2_l6,w2_l6_v10_tr_answer,multiple_choice,32,"Ընտրիր "պատառաքաղ"-ի թարգմանությունը","Choose the meaning of "fork"","Выбери перевод "вилка""
w2_l6,w2_l6_v10_tr_prompt,multiple_choice,36,"Ընտրիր "դանակ"-ի թարգմանությունը","Choose the meaning of "knife"","Выбери перевод "нож""
w2_l6,w2_l6_v11,translate,37,"Թարգմանիր՝ "դանակ"","Translate: "դանակ"","Переведи: "դանակ""
w2_l6,w2_l6_v11_mc_answer,multiple_choice,38,"Ընտրիր "ափսե"-ի թարգմանությունը","Choose the meaning of "plate"","Выбери перевод "тарелка""
w2_l6,w2_l6_v11_mc_prompt,multiple_choice,42,"Ընտրիր "անձեռոցիկ"-ի թարգմանությունը","Choose the meaning of "napkin"","Выбери перевод "салфетка""
w2_l6,w2_l6_v11_tr_answer,translate,43,"Թարգմանիր՝ "անձեռոցիկ"","Translate: "անձեռոցիկ"","Переведи: "անձեռոցիկ""
w2_l6,w2_l6_v11_tr_prompt,translate,47,"Թարգմանիր՝ "թարմ"","Translate: "թարմ"","Переведи: "թարմ""
w2_l6,w2_l6_v12,multiple_choice,48,"Ընտրիր "պատվիրել"-ի թարգմանությունը","Choose the meaning of "to order"","Выбери перевод "заказать""
w2_l6,w2_l6_v12_mc_answer,translate,49,"Թարգմանիր՝ "պատվիրել"","Translate: "պատվիրել"","Переведи: "պատվիրել""
w2_l7,w2_l7_match_prompt,translate,3,"Թարգմանիր՝ "շուկա"","Translate: "շուկա"","Переведи: "շուկա""
w2_l7,w2_l7_v0,multiple_choice,4,"Ընտրիր "գին"-ի թարգմանությունը","Choose the meaning of "price"","Выбери перевод "цена""
w2_l7,w2_l7_v0_mc_answer,translate,5,"Թարգմանիր՝ "գին"","Translate: "գին"","Переведи: "գին""
w2_l7,w2_l7_v0_mc_prompt,translate,9,"Թարգմանիր՝ "վաճառք"","Translate: "վաճառք"","Переведи: "վաճառք""
w2_l7,w2_l7_v0_tr_answer,multiple_choice,10,"Ընտրիր "գնել"-ի թարգմանությունը","Choose the meaning of "to buy"","Выбери перевод "купить""
w2_l7,w2_l7_v0_tr_prompt,multiple_choice,14,"Ընտրիր "վճարել"-ի թարգմանությունը","Choose the meaning of "to pay"","Выбери перевод "платить""
w2_l7,w2_l7_v1,translate,15,"Թարգմանիր՝ "վճարել"","Translate: "վճարել"","Переведи: "վճարել""
w2_l7,w2_l7_v1_mc_answer,multiple_choice,16,"Ընտրիր "կանխիկ"-ի թարգմանությունը","Choose the meaning of "cash"","Выбери перевод "наличные""
w2_l7,w2_l7_v1_mc_prompt,multiple_choice,20,"Ընտրիր "ստուգում"-ի թարգմանությունը","Choose the meaning of "receipt"","Выбери перевод "чек""
w2_l7,w2_l7_v1_tr_answer,translate,21,"Թարգմանիր՝ "ստուգում"","Translate: "ստուգում"","Переведи: "ստուգում""
w2_l7,w2_l7_v1_tr_prompt,translate,25,"Թարգմանիր՝ "վերադարձ"","Translate: "վերադարձ"","Переведи: "վերադարձ""
w2_l7,w2_l7_v10,multiple_choice,26,"Ընտրիր "հաճախորդ"-ի թարգմանությունը","Choose the meaning of "customer"","Выбери перевод "клиент""
w2_l7,w2_l7_v10_mc_answer,translate,27,"Թարգմանիր՝ "հաճախորդ"","Translate: "հաճախորդ"","Переведи: "հաճախորդ""
w2_l7,w2_l7_v10_mc_prompt,translate,31,"Թարգմանիր՝ "պայուսակ"","Translate: "պայուսակ"","Переведи: "պայուսակ""
w2_l7,w2_l7_v10_tr_answer,multiple_choice,32,"Ընտրիր "էժան"-ի թարգմանությունը","Choose the meaning of "cheap"","Выбери перевод "дешёвый""
w2_l7,w2_l7_v10_tr_prompt,multiple_choice,36,"Ընտրիր "որակյալ"-ի թարգմանությունը","Choose the meaning of "quality"","Выбери перевод "качественный""
w2_l7,w2_l7_v11,translate,37,"Թարգմանիր՝ "որակյալ"","Translate: "որակյալ"","Переведи: "որակյալ""
w2_l7,w2_l7_v11_mc_answer,multiple_choice,38,"Ընտրիր "չափ"-ի թարգմանությունը","Choose the meaning of "size"","Выбери перевод "размер""
w2_l7,w2_l7_v11_mc_prompt,multiple_choice,42,"Ընտրիր "մեծ"-ի թարգմանությունը","Choose the meaning of "big"","Выбери перевод "большой""
w2_l7,w2_l7_v11_tr_answer,translate,43,"Թարգմանիր՝ "մեծ"","Translate: "մեծ"","Переведи: "մեծ""
w2_l7,w2_l7_v11_tr_prompt,translate,47,"Թարգմանիր՝ "նոր"","Translate: "նոր"","Переведи: "նոր""
w2_l7,w2_l7_v12,multiple_choice,48,"Ընտրիր "հին"-ի թարգմանությունը","Choose the meaning of "old"","Выбери перевод "старый""
w2_l7,w2_l7_v12_mc_answer,translate,49,"Թարգմանիր՝ "հին"","Translate: "հին"","Переведи: "հին""
w2_l8,w2_l8_match_prompt,translate,3,"Թարգմանիր՝ "տաբատ"","Translate: "տաբատ"","Переведи: "տաբատ""
w2_l8,w2_l8_v0,multiple_choice,4,"Ընտրիր "զգեստ"-ի թարգմանությունը","Choose the meaning of "dress"","Выбери перевод "платье""
w2_l8,w2_l8_v0_mc_answer,translate,5,"Թարգմանիր՝ "զգեստ"","Translate: "զգեստ"","Переведи: "զգեստ""
